category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
Tietokirjallisuus->Elämäkerrat,Elämäkerrat,"Aleksanteri I - Ongelmallinen tsaari","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Aleksanteri I.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Maurice Paleolgue",,WSOY,,"1. p",1938,319,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833297,instock,simple,yes,Tietokirjallisuus->Elämäkerrat,7,
Tietokirjallisuus->Tekniikka,Tekniikka,"Johdatus värioppiin","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Johdatus värioppiin.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Wilhelm Oswald",,WSOY,,"1. p",1927,163,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833298,instock,simple,yes,Tietokirjallisuus->Tekniikka,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Uusia ja vanhoja virkkuupitsejä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Uusia ja vanhoja virkkuupitsejä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Olki",,WSOY,,"3. p",1953,76,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833299,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Uusia riepumattoja","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Uusia riepumattoja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Olki",,WSOY,,"1. p",1950,,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833300,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Suomalaisia sukkia ja muita neuletöitä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomalaisia sukkia.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Olki",,WSOY,,"1. p",1948,73,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833301,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Virkkuupitsejä - 150 mallia","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Virkkuupitsejä.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Ollonqvist",,WSOY,,"1. p",1933,68,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833302,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Suomalainen reikäompelu","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomalainen reikäompelu.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Ollonqvist",,WSOY,,"1. p",1931,67,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833303,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Pikkulasten vaatteet","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Pikkulasten vaatteet.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Ollonqvist",,WSOY,,"1. p",1924,84,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833304,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,"Kodin syys- ja talvipukuja - 70 naisten ja lasten pukumallia","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Kodin syys- ja talvipukuja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mary Ollonqvist",,WSOY,,"1. p",1926,,Kansio,Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833305,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Harrastekirjallisuus->Käsityöt,Käsityöt,Etupistokirjonta,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Etupistokirjonta.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Aino Ollila",,WSOY,,"1. p",1951,105,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833306,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
