category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
"Tietokirjallisuus->Kasvatus ja lastenhoito","Kasvatus ja lastenhoito","Vedenlapset - Vesisynnytys ja vauvauinti [ Veden lapset ]","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",vedenlapset.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Erik Sidenbladh",,WSOY,,"1. p",1984,155,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833545,instock,simple,yes,"Tietokirjallisuus->Kasvatus ja lastenhoito",7,
Kaunokirjallisuus->Scifi,Scifi,Avaruuslaiva,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Avaruuslaiva.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Juhani Pohjanmies",,WSOY,,"1. p",1948,149,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833546,instock,simple,yes,Kaunokirjallisuus->Scifi,7,
Kaunokirjallisuus->Scifi,Scifi,"Laboratorio 13","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Laboratorio 13.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Juhani Pohjanmies",,WSOY,,"1. p",1948,128,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833547,instock,simple,yes,Kaunokirjallisuus->Scifi,7,
Kaunokirjallisuus->Scifi,Scifi,Helikopteri,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",helikopteri.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Juhani Pohjanmies",,WSOY,,"1. p",1946,111,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833548,instock,simple,yes,Kaunokirjallisuus->Scifi,7,
Tietokirjallisuus->Eläintiede,Eläintiede,"Suomen ja Euroopan päiväpetolinnut","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomen ja Euroopan päiväpetolinnut.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Benny Gensböl / Pertti Koskimies",,WSOY,,"1. p",1995,408,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833549,instock,simple,yes,Tietokirjallisuus->Eläintiede,7,
Tietokirjallisuus->Eläintiede,Eläintiede,"Oppikirja kotieläinten synnytysavustuksessa","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Oppikirja kotieläinten synnytysavustuksessa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Allan Höijer",,WSOY,,"6. p",1927,68,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833550,instock,simple,yes,Tietokirjallisuus->Eläintiede,7,
Tietokirjallisuus->Militaria,Militaria,"Sotamiehen Rukous- ja Wirsikirja / Bön- och Psalmbok för Militären [ Sotamiehen rukous- ja virsikirja ]","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","sotamiehen rukous- ja wirsikirja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Eero Hyvärinen",,WSOY,,"1. p",1898/1900,264+268,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,30,,published,yes,1,,no,833551,instock,simple,yes,Tietokirjallisuus->Militaria,7,
Harrastekirjallisuus->Taide,Taide,"Kalligrafia - Tekstausopas","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","kalligrafia tekstausopas.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Annukka Airas (ym.)",,WSOY,,"2. p",1996,110,"Sidottu kansipaperein",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833552,instock,simple,yes,Harrastekirjallisuus->Taide,7,
"Tietokirjallisuus->Yritys- ja järjestöhistoriat","Yritys- ja järjestöhistoriat","Kansakunnan Vaatettajat ","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Kansakunnan vaatettajat.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Piippa Lappalainen / Mirja Almay",,WSOY,,"1. p",1996,236,"Sidottu kansipaperein",Suomi,"Normaali käytetty",,,,40,,published,yes,1,,no,833553,instock,simple,yes,"Tietokirjallisuus->Yritys- ja järjestöhistoriat",7,
Tietokirjallisuus->Sukututkimus,Sukututkimus,"Hovi Savossa ","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Hovi Savossa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Nils Gustav Grotenfelt",,WSOY,,"1. p",1995,304,"Sidottu kansipaperein",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833554,instock,simple,yes,Tietokirjallisuus->Sukututkimus,7,
